ProteinID,PSME1_KD_1_original_intensity,PSME1_KD_2_original_intensity,PSME1_KD_3_original_intensity,Scram_1_original_intensity,Scram_2_original_intensity,Scram_3_original_intensity
NFU1,26.34514070196569,26.525829676258116,26.604816373788807,26.85616832366095,27.096814590627424,26.488117388591217
NFX1,24.160680481000842,24.663762653519246,24.631045097943158,24.166631638350488,24.848833928011974,24.02228766883662
NFXL1,25.019796920490833,24.37613919994171,24.503329876306225,25.137073557027055,25.038789570773893,24.670422124436453
NGDN,28.241678256690342,28.112939965535883,28.05726570243748,28.059181826220613,27.861056527343735,27.871104521444266
NGRN,23.109947089558894,23.176886690772736,23.397727419506747,24.138487424986682,23.57125186344985,22.577829587513826
NHEJ1,27.81190456,28.116594735660854,28.187502656637697,28.19409566864517,28.019191658636117,27.71532682622544
NHLRC2,25.510822579745955,25.255890828216852,25.27079036083321,25.704006088961435,25.454817389385934,25.519442128306427
NHLRC3,25.261328014354334,25.311694173450217,25.247233273206458,25.462392610066892,25.502396222967246,25.47206861702577
NHP2,28.594252414683638,28.56547689571975,28.57476026218046,28.787046525720132,28.850678134672346,28.797715000159243
NHP2L1,28.4447548,28.407410147542052,28.467373263139148,28.49665971469861,28.49690609836024,28.629933401604273
NID1,24.100123662486777,23.793966873015265,23.841599675790988,23.287477563666613,23.484665631774845,23.308240774623428
NIF3L1,26.64775646334487,26.775399965093982,26.415728815150953,26.26219671288179,26.94976348670358,26.153139889208116
NIFK,27.26516305081241,27.30490493,27.48959974382021,27.319760315380407,27.32014674190513,27.378739013444886
NIP7,27.120445870615928,27.112346426701034,27.166227461444418,27.10293956956497,26.95580408886088,26.70527227463584
NIPBL,25.802201828922556,25.634600875985683,25.462180593918823,25.609265358945706,25.44164547899264,25.774055119043954
NIPSNAP1,29.121865688386915,28.9440191,28.279472603933012,28.806293316639376,28.84372754915573,28.782965543100804
NIPSNAP3A,27.06438279897831,27.12161726348756,26.594401818007906,27.11466031,27.10398440539845,27.281866352129487
NISCH,23.884351629236157,23.93526990356587,24.072775090848115,23.407059212218712,23.834383417193912,23.649440550030334
NIT1,25.715066035976825,25.658324283507135,25.22476585140543,25.364934219317455,25.885886874986525,25.66220819700328
NIT2,28.857182330998178,28.843025325952098,28.63850086688529,28.76915670160167,28.790956245931742,28.721970099856055
NKAP,25.716618860374847,25.641473745423188,25.345342728429635,25.73393205908785,25.533365229352256,25.932378877903393
NKRF,26.335651064870287,26.32357166419733,26.48469518362897,26.13577629,26.290835803320185,26.23270276176165
NKTR,23.896989961065543,23.754757317796727,23.757552782301193,24.223990810822293,24.023575732026572,24.229154043878264
NLE1,26.740953299223158,26.568689503756204,26.480843147293058,26.28480700905601,26.55732625,26.772641882558577
NLN,27.915784509282805,27.91251715513765,27.64311095070521,28.19055032280006,28.319496224839014,28.13604463948678
NLRP2,28.15243960247039,28.332093219043184,28.40934581,28.27448420257058,28.327714513470408,27.97083751983682
NLRX1,25.793905186549143,25.88530607656187,25.248034446765505,25.41339973861178,25.450830905234636,25.546469974822045
NMD3,26.52545919,26.357092787164678,26.539788264542494,26.40946864275969,26.489776878622667,26.271121411341262
NME1,31.280326179725147,31.38126830875785,31.437923339639042,31.13540016323487,31.405010863262603,31.16312397778074
NME2,32.30910743463983,32.52964857194331,32.59121251086474,32.62676827068478,32.4663635,32.28293110927819
NME3,26.843783659464915,27.100922816926467,27.011728401528806,26.523157956886806,26.764370475678284,26.779936833417075
NME4,25.81743274180543,26.351369725085664,26.270091367638702,26.228995076261327,26.50607522592759,26.40300577841401
NMES1,22.983606630366634,27.571930949902985,27.355533342756438,28.178860052304866,27.777629875691325,27.79123177598305
NMI,25.257366073137874,25.155602547033546,25.343128934686597,25.57138285994261,25.20436598635612,25.387234309080586
NMNAT1,23.634710440738296,23.642395556589502,22.61718013956099,23.264839317725688,23.077989636407988,25.049062569092793
NMRAL1,25.64059135690563,26.013517319320695,26.236612202310837,25.901378127997816,25.71575973725357,25.607086124411097
NMT1,28.315506095352976,28.55765012457494,28.545620581280907,28.438622308257766,28.56222505414194,28.349659670725078
NMT2,24.57659114755461,24.59041859,24.613122491993565,24.460666729180073,24.619347107235967,24.625938049719668
NNMT,28.68631176783571,29.266430778676465,29.418432659902464,29.435929763385634,29.724303808297613,29.128373301403943
NNT,26.224761217195184,26.549305663240133,26.611482069295864,26.743771008125382,26.455117511530336,26.96679456648641
NO66,26.739163872805022,26.67728294,26.492814124668463,26.588352027334253,26.355404705767725,26.761138442712618
NOA1,24.29153126,24.475239685288855,24.297807844983524,24.648578587544154,24.381451895752992,24.436873999070297
NOB1,28.199007798530104,28.284720947304656,28.394908718344617,27.87449095409225,27.92483179341817,28.050762336523288
NOC2L,28.17335181655441,28.25083005749981,28.051645008324773,27.74667102816873,27.902128915064694,28.104821023374534
NOC3L,29.351986938992212,29.20593655451831,29.047964095767373,28.933627379659814,29.03108086400424,29.250373479883724
NOC4L,26.891286330420158,26.57487794027461,26.56683544559734,26.593229394154307,26.460398909604223,26.786108670794782
NOL10,27.426412870304862,27.042511075984873,27.351641938269697,27.05684707387821,27.10780718230593,27.363766983877014
NOL11,27.39894639008661,27.463481815150892,27.025811914152865,27.182767343835227,27.44738925,27.484996279322136
NOL3,24.578460442640047,24.904608710112196,25.189295478613033,25.065296506285176,25.014215459402944,24.735453270499836
NOL6,29.353020828379076,29.129802858750384,28.91813287054194,28.99372067132213,28.82178477,29.14214303999119
NOL7,27.36477056856087,27.124661650190777,27.35696881831867,27.051749390045213,26.964928762035772,27.381539043515666
NOL8,24.832929657952313,24.626115954593313,24.556744733267738,24.874432031302682,24.858754008069994,24.915851874578344
NOL9,28.357790523030214,28.078155249140192,28.05127994731152,27.879901581434478,28.173596442399244,28.304637276610404
NOLC1,26.29637442948624,26.26679530777841,26.483257674322186,26.50783266353298,26.605097521949777,26.63272290752019
NOM1,26.00987711426437,25.80354267381188,25.999864579737963,25.64468683,25.60124900254029,25.411610284475792
NOMO2,29.604297486745047,29.612248617545013,29.742801193740156,29.643470230944903,29.764673182982555,29.835489150366314
NONO,28.387339526310956,28.563524180056483,28.66978701413196,28.910711142005002,28.441342540855416,28.69816649187123
NOP10,26.119437409643286,25.978272163209255,25.392646247577446,26.29013521809651,26.50487028,26.16355166
NOP14,26.976383921055042,26.601485920937343,26.66359065068471,26.550204068504257,26.47547416,26.794056760404988
NOP16,27.439695410415027,27.289410647160533,27.253684636367666,26.99336801705381,27.51955065492726,27.531190477052988
NOP2,28.659157221039106,28.56554916778874,28.460398407974075,28.8325538,28.845355362951945,28.78099760521431
NOP56,28.704002444232177,28.762564487376554,28.61134056617762,28.434871315000077,28.58823793809602,28.74146924102767
NOP58,28.900975530394888,29.011439027144455,28.855113624605607,28.74131755434305,28.751406155607704,28.766626254936018
NOP9,28.232294978686394,28.15562175108869,28.03359468761024,28.09046349443731,28.313454105982203,28.380499666622832
NOSIP,24.67212015984097,24.917259619848192,25.088678687033383,25.01674857165564,24.990567380750605,24.669793955323094
NOSTRIN,25.737348320454085,26.048211591842904,26.290402701783243,24.212395201129354,23.462042631532952,25.958117253926833
NOTCH2,24.29341845225747,24.11074265105794,24.730394638910386,24.674583640297026,25.25793234489839,24.97132616210608
NOTCH3,23.601230556252453,23.18476067881424,23.92549826,23.311967151858838,24.10692280848962,23.547011671499067
NPC1,30.405711788638094,30.58884785492548,30.62857222916806,30.325569065356493,30.277173930039737,30.257162953751344
NPC2,26.679578671965807,26.22254564093439,26.794989453706652,26.724810119849394,26.470982164812636,23.10194756
NPEPL1,27.298028431557622,27.462162548998602,27.346720376481695,27.30985976878048,27.413001395388456,27.44486644986427
NPEPPS,29.213837345999785,29.39033423410552,29.399525477736365,29.412949505464788,29.476237038180496,29.22750091211649
NPLOC4,28.343846048491194,28.373631771047002,28.483234476946723,28.199985285737718,28.31880201651146,28.24403551976573
NPM1,30.603494482708804,30.95981828753873,31.198247519248483,31.349611867776975,31.444876181187016,31.263573734958175
NPTN,28.321537721807985,28.71920630162416,28.981363877200536,28.78507317005838,28.939046491251943,29.037559281805386
NQO1,32.42615338277802,32.422302292186814,32.222971449320674,32.464404184181255,32.60816363610715,32.21455945292071
NQO2,24.52545919,24.68802460269944,25.14062906710448,24.890277739560755,24.82297248599486,24.562210014531196
NR0B1,26.212844841789167,24.048788238222386,25.92498641,23.700928535811855,26.263119852936686,23.48889581279665
NR2F2,23.301718770246303,23.436248083165943,23.421825527344343,23.148314702129646,23.106153186361215,23.31655836252511
NR3C1,23.821767966186265,24.703397576547047,24.480579781414445,24.423325874014857,24.56804230697396,24.17403648435278
NRAS,28.087351469326258,27.960299357700922,27.97722446148394,28.288924380662994,28.202720710720214,28.30918226212118
NRBP1,27.97237819286065,27.939146391607167,27.58621731063004,27.737499957093238,27.80639094602182,27.891509293002347
NRCAM,27.24546497045347,27.775149996274003,27.388358399077784,27.205710459792694,27.69169764505029,27.90085186483832
NRD1,26.233363183298504,26.241813184142377,26.435349737942268,26.135835284901447,26.115182612003313,25.888824016948615
NRDE2,24.10840846415635,24.098966782343858,24.009926051679074,22.741898319390874,23.39672915026911,24.18909262
NRF1,24.744073516557098,24.767530198644295,24.877108242325658,24.636121199034868,24.42364624809598,24.52917171304818
NRM,25.43202120830416,25.29320383422059,23.070209510216806,25.810457030592076,25.080873496690124,25.68575333560437
NRP1,26.12430816718751,25.871786201838177,25.82246125681564,25.819128235695963,25.846716492700786,25.903258808647706
NRP2,22.859626557941237,22.77550892399676,22.460136854133225,24.409789191878343,26.51460305,26.425352270143392
NSA2,27.45881293174623,27.540728857928958,27.952861516162052,27.790610512941463,27.505511009000006,27.58111080113185
NSDHL,29.32165730033857,29.25080758543942,29.122612781157788,29.189295547957194,29.300458539373942,29.26809843
NSF,29.626795603958197,29.577854751771742,29.562809089570816,29.497712057566684,29.50992734814152,29.620364509592047
NSFL1C,27.821632664598873,28.02889449215569,28.207017942996593,28.66488659,28.57895478178109,28.115912796802192
NSL1,25.147501167447636,24.696286148892874,25.30324926792356,24.042947419743804,23.666889113212907,25.569749563513913
NSMAF,25.58344228574764,25.35872855277681,24.81672878353903,24.44995156974182,24.34741116281406,24.421656991379592
NSMCE1,25.686602723010928,25.867079275563864,25.331046650348174,25.570597513980132,25.958346990931812,25.923886618293807
NSMCE2,23.632825198291574,23.792198216257113,24.00053465063626,24.154104540474325,24.111980535356675,23.69192814852941
NSMCE4A,25.042997202871522,24.79353169,25.003901904721484,25.06232000104734,25.201732643959748,25.24554687621346
NSRP1,24.741835266032336,24.004887692314544,24.72757738374948,24.618892113166908,24.824489386986524,24.41167290280697
NSUN2,27.117877491177104,27.184708563345158,27.127667397470084,27.16717048878421,27.162612135369155,27.211584070533828
NSUN4,26.695291898794892,26.638233830563788,26.319399495484056,26.640285625213917,26.717209218624053,27.118456682919753
NSUN5,26.83420427177482,26.74611078541218,26.836499886534625,26.542822722199016,26.42298425028157,26.594756848041886
NSUN6,23.35009657368051,23.73996181833684,23.806134995136187,23.672700002932213,23.090798598993654,22.78590068808726
NT5C,27.18995338,27.184332101723637,27.03153396,27.11735162738993,26.94673367451359,27.107481172216417
NT5C2,28.193224748834805,28.237555706596712,28.370158784784948,28.08970235182734,28.113422349409053,27.924577934713582
NT5C3A,26.24880584567162,26.119078640666878,25.72757738374948,26.414340312955446,26.358920713559826,26.54980246043129
NT5C3B,24.545201723116552,24.940272752240656,24.684375726078144,24.438709980770987,25.207257122127853,22.78969582704636
NT5DC1,25.242352177076715,25.30058674913464,25.892375494565595,25.135304271323136,25.480029842911826,25.319831977905654
NT5DC2,25.234278158162784,25.19204872349796,25.170978202988447,24.905167035577144,24.60489822,24.99077928340486
NT5DC3,25.23820257256895,25.18555524299308,25.174583695887893,25.737020426053324,25.359916484651382,25.42432847704953
NT5E,26.640105596690923,26.628580893303337,26.24939905881262,26.869000813505867,26.76984126020109,27.037584642298306
NTAN1,24.66690879353205,24.820769306129005,23.10788836129787,24.621646904526834,24.81137187733564,23.536856095697914
NTHL1,25.310164467491237,23.726984406558987,24.85781799019505,23.20414708478219,23.524798480294045,25.341588800365376
NTMT1,26.21133114025296,26.633277530100642,26.03432316418671,26.309214747333197,26.125381757829633,25.223493546999233
NTPCR,26.951665992533858,27.23464979252125,27.477462216964852,27.159163267159883,27.213358271274615,27.007862658951378
NTRK3,21.550995999958957,23.213983975920982,24.215082410795997,23.644603914373338,23.288613868522802,23.84481782992399
NUAK2,22.804519873960267,23.57525874403686,23.84166688393832,26.05906777057532,24.675141106594573,24.63722848367857
NUB1,24.089132053902336,25.13237148782016,24.896701419968384,24.194086225965833,24.185488166549934,23.81331095356221
NUBP1,26.41927852702106,26.354702572096897,26.182796584521338,26.452401007928046,26.881356921733026,26.118188106790733
NUBP2,23.240941461298945,26.04317556792633,26.167941070553447,25.968564876971758,26.155223081643268,25.732097407103943
NUBPL,22.678201948957096,22.678864517635724,23.15350095535805,27.030436402407656,27.327067400572478,23.31146828282836
NUCB1,28.916154112933196,28.708544619862632,28.94953517494781,28.715399887130747,28.67511399,28.824301552320247
NUCB2,28.748059233705526,28.60725473894974,28.784391124075302,28.396650920122106,28.60395828979828,28.633260024071774
NUCKS1,25.128378912862626,26.99231888556813,27.270718684807715,27.42271353,26.999670410283784,26.714184901415987
NUDC,29.74623406089726,29.886038367211935,30.090131506212355,29.670445922794997,30.084768130138293,29.684837136252913
NUDCD1,26.577125479057344,26.60641196,26.83879823,26.07443559517403,26.07397849133592,26.117343684735083
NUDCD3,24.30679395234758,23.915058954952215,23.153153352004615,22.779417925977185,23.960099776962302,23.358246591030788
NUDT15,25.350229578638487,25.51197558898051,25.671593243597812,24.958038172699634,24.697530615753458,22.903788478501763
NUDT16L1,26.025876719903067,25.70423809365396,25.86108273536477,25.59643373142091,25.755932890910216,25.92285451403088
NUDT19,26.811791055997674,27.119945029591197,26.448859215420992,27.347957765595375,27.440146110898066,27.505970561802602
NUDT2,26.97039657328431,27.20266416219205,26.996639566413926,26.919218923809105,27.03020648,26.595859509825488
NUDT21,29.934540661530864,29.89450646098969,29.732738156322736,29.75637581300576,29.62376612333168,29.844968547230522
NUDT4,25.83451716,25.576743649117724,25.42926186727821,26.259311502164003,26.13276685832611,25.859903949143114
NUDT5,26.36131578917802,26.626226828789562,26.934315455633993,26.398200975059208,26.69049065,26.53852074907049
NUDT8,24.766267083184346,25.068365337288185,24.520973848217164,24.512474631329745,24.944462757897455,25.01204013063155
NUDT9,27.10450330845504,26.832973329129253,26.58477663241876,26.558090883816355,26.757214489147547,26.65867734457826
NUFIP2,24.56597042669734,25.307344439946498,25.90600692204858,26.671141455055807,26.634963967777527,25.731244676321158
NUMA1,28.437379776038675,28.17251789962834,28.301171662575303,28.406708858611093,28.320320163595554,28.49703470465045
NUMB,26.50398222668077,26.657619312979968,26.791746319791805,26.65119478542424,26.592372613267344,26.50316705950051
NUP107,27.37632945,27.30308558405761,27.113749338469315,27.157324020708412,27.021913272459415,27.358579177263366
NUP133,29.45919343469495,29.252783788036584,29.052192426699175,29.22409254616638,29.16336153084454,29.344769278421726
NUP153,27.54825712560075,27.34890281892022,27.37700016895351,27.422955276704005,27.49487167,27.378018126476107
NUP155,28.09259321403304,28.0298377,27.861523029475265,27.942844648903783,27.887982735148082,28.167255981398206
NUP160,27.066096779163807,26.85265244066511,26.96609071,26.972379811781227,26.731102818717584,26.940886526640572
NUP188,26.87551665360806,26.76599636615859,26.629900002071825,26.938849274418388,26.752595397557457,26.86700012311153
NUP205,27.84655647415835,27.55098572145083,27.579795219917358,27.57391051494577,27.527684051445206,27.687409434697802
NUP210,28.29238568,28.36838011297876,28.12350606008062,28.37927356641248,28.126125939335267,28.334628894715447
NUP214,27.13730157295024,26.948099487643915,27.05752539014242,27.126979224535255,27.14352910453989,27.174516293905576
NUP35,27.900281785887206,27.46642640804946,27.413896388770944,27.81470088750181,27.727511180458865,27.85156149
NUP37,26.294751015891784,26.257734848511856,25.876496062872622,25.967040494795228,26.072228983984978,26.326240748152376
NUP43,27.84666727597407,27.893873434973838,28.02017367837599,27.66645285342914,28.03745051,28.29876655958817
NUP50,27.371717005781505,26.952085447314666,27.236814017614243,27.351179393046458,27.512585854510522,27.628890152949253
NUP54,26.927984073502195,26.701425693638274,26.57600070992265,26.720489690435187,26.790643357982198,26.99747005500694
NUP62,27.86269891614526,27.51663333709962,27.803127484214134,27.82522574849222,27.882355672233896,27.682617068975528
NUP85,27.958705673860532,27.801408563591526,27.622266121328682,27.541472543937957,27.560280745628848,27.78532353
NUP88,26.928507604748965,27.013665654261832,26.88775617888879,27.045273337139733,27.044868247611635,27.020030411360306
NUP93,27.35467741,27.417054941396422,27.563065181706197,27.44446874201265,27.347036706506586,27.410106628588544
NUP98,26.97709263823735,26.896174017570882,26.67039839756044,26.894212121452412,26.814354665093436,26.967540172858815
NUPL1,25.15084319474272,25.23681162369805,25.612896337658203,25.66213130192807,25.49116395212716,25.255873012109088
NUPL2,26.79374428307345,26.82840289,26.69237119245552,26.651882470761105,26.83647051654552,26.983320220883137
NUSAP1,22.575088391450574,23.28482288820305,23.16900903882322,23.255200942954485,23.437846180313016,23.20708585083028
NUTF2,29.374928059422846,29.390681003927483,29.673197261252096,29.713605971129418,29.52495920116723,29.211696460596663
NVL,26.297574580564678,26.026092662840558,26.119989301045443,26.627616279744068,26.332562928929907,26.38909594371595
NXF1,25.97735578740053,25.714781651629675,25.653703229858866,26.026984191864653,25.92027394456294,25.832966343026403
NXN,23.134933876743165,23.092829644846542,25.050069369957587,23.11970444031893,23.275751039737834,24.690122361027452
OAS1,25.955616554758414,26.238553264259725,25.67857954278179,25.571033870070714,25.811889993714306,25.264219751149586
OAS2,23.457681522921032,24.82613635545373,24.89735151269471,25.00843873490091,22.275107844399322,24.68738357276409
OAS3,27.018794236534646,27.20275709838823,27.360003942245026,27.13929192550296,27.125183244579798,26.951370254008935
OASL,28.139247766615153,28.483089133191047,28.27139050779033,28.237898786088557,28.016357864074777,27.95615442511776
OAT,26.524628379270986,26.328656568421536,26.24322071804088,27.022269081536255,27.029676291078708,26.94532709143732
OCIAD1,27.78931239041188,27.895656706249653,27.946032840173867,27.844063397058353,27.770349117300725,28.007810881714455
OCIAD2,27.898893295272416,27.959529568423857,27.781532839637297,27.83112759418425,27.955915713685176,28.35622229669041
OCLN,25.77171585481949,26.07822616888505,26.04860697423363,26.204623486171542,26.57712724501553,26.86631492003957
OCRL,26.622870735800383,26.616353413425177,26.693307356130198,26.263259179866658,26.246424537785387,26.186203753325326
ODR4,26.92294848,26.74751300734274,26.661131976473275,27.02311978992142,27.07898885234518,26.969668355927855
OFD1,23.205606015559034,23.598409178994732,23.38534930439837,23.387901725083022,23.15074021,22.930120615793275
OGDH,29.163734257201597,29.362027818696458,28.941002645019417,29.369398191024473,29.240301541791965,29.40579058592057
OGFOD1,25.344717125073362,25.45021889241153,25.431379514502538,25.547043145196326,24.039070259080813,22.808601290095115
OGFOD2,24.198715888842425,23.986089907577817,24.909878075415335,23.96629152899041,24.784874075158566,24.44570760460412
OGFR,27.286720774883367,27.28993565,27.172379278522246,27.145750888448376,22.779196180864677,27.04940469509713
OGFRL1,22.57185360797919,22.989609438097613,24.545705554230132,25.17721774,25.282599923436788,25.042930813470385
OGT,27.375408141634484,27.602261127728813,27.53065866903144,27.711743865413695,27.863855160696406,27.86482919601778
OLA1,28.513574788925588,28.58193339833963,28.587117004487162,28.557232195718687,28.570778173685113,28.264029011364695
OMA1,24.085906644455402,24.127366740938914,23.948969773307642,23.807225798843454,24.040264266845146,24.139366500692148
OPA1,28.012733829404418,28.101969602697835,27.874198073594066,28.101530687577135,27.967477791770566,28.115336199276094
OPA3,24.041460199999882,22.589439320682605,23.57286573994052,24.427459550813104,22.925642714049573,23.850672732719474
OPLAH,24.786785303579677,25.02584054627193,24.803015974426952,24.229659953908282,24.73750636170019,24.40174534233795
OPTN,25.75339388187249,26.05450774903634,25.430096463044258,26.065750709853653,26.032261766754353,26.096655233749257
ORC1,24.443436670340223,24.717880330904208,23.60047919034019,23.052112946330446,24.096834837415965,23.933978947693245
ORC2,25.93387851964876,26.077415449688154,25.991168720626316,25.726665239553405,25.882837175400276,25.831001105011744
ORC3,25.299615786622464,25.350329775586086,25.63405710492192,25.18996331872621,25.24344631002082,24.938454676016907
ORC5,25.24971108189667,25.158901890939717,25.093225297188766,24.98186230731429,24.96213073177223,24.90370409864195
ORMDL2,26.04969266128333,25.864520326771135,26.02861219361624,26.59179658537541,26.749765321670022,26.332058843384264
ORMDL3,26.27469804160563,26.029240408145686,25.911487995282414,26.652569828457125,26.415795774107295,26.634870174954187
OS9,27.737670986808187,27.67413594322669,27.634781279523743,27.426255074336627,27.489869391690824,27.511312934203847
OSBP,28.271284587119837,28.30269543,28.34144076413603,28.341279693041322,28.278624940608964,28.16683868
OSBPL10,24.304883638750923,24.537696469550177,24.30734311444984,24.411744136187018,24.524631873019874,24.477941521788185
OSBPL11,25.234447534290442,25.084271907155898,25.01917138471437,25.28523257235623,25.051005022861176,25.14544149172889
OSBPL1A,24.396132909240603,24.58249777572888,24.410810061435374,24.660874670240037,24.60290369853081,24.726168033189545
OSBPL3,25.630098423335543,25.18141118858353,25.28966009263985,25.417158362292895,25.177354261715184,24.99417036455908
OSBPL5,23.389541132297726,22.505231290219754,23.94502416,22.68659866983069,22.959414269017714,22.27910064283539
OSBPL6,22.828765591058797,23.734320785172088,23.49069829621233,24.871742591989968,24.10446665130104,24.621938368114492
OSBPL8,27.586046237279795,27.650278029497734,27.66133702610634,27.80953279875482,27.607870637300994,27.76561610358404
OSBPL9,27.291694044055888,27.333027524539308,27.50415320186473,27.463160747354785,27.422645060554707,27.429254629122934
OSGEP,26.974762687519195,27.175267426053562,26.939960693079986,27.410249216316345,26.946958323383694,27.043658304261687
OSGIN1,23.645049065939354,24.258182071008658,23.204938009925524,24.831953142978847,24.70387191,24.94552173021272
OSMR,28.066049196088855,27.863098031558373,27.933579949606905,27.952031322799332,27.96315286393076,28.29197919058866
OSTF1,25.254228762554288,25.84983039162125,26.039801332800625,26.521894572145253,26.34564015,25.949904954443372
OTUB1,29.58581393259734,29.490511706167027,29.320408317162446,29.34655665786597,29.215784067038733,28.95107408183508
OTUD4,24.687048327811148,24.752829055698484,24.67238021505799,24.96420838289202,24.879192549404806,24.920039927476925
OTUD6B,24.55076208874398,25.133307948094867,25.479742888393865,25.216461012055767,25.19735821,25.085158660144756
OTULIN,24.36391926121381,24.70921860367458,24.876496062872622,24.546776957113362,24.73308418,24.21967174
OVCA2,27.256515668329584,27.316546233522647,27.437394618638457,27.456878248543603,27.48724588819254,27.53730162059257
OXA1L,25.88607765090628,25.782008406463238,25.602369294713757,25.920109765382936,25.857463946346847,25.85882502398289
OXLD1,23.496312237015633,25.85747743308552,23.240924032678105,26.119779469429854,25.91330084378934,26.25362156859493
OXSM,25.29110792680104,25.452221592772542,25.180433010043437,25.396593478684615,25.76095025,25.484802845682385
OXSR1,27.259431635391124,27.30395222,27.400528949255634,27.16822835940787,27.40738002238874,27.380019701536877
P0DP25,28.493370368239123,29.213566454085086,29.634450571798155,29.895795067072193,29.68602269360801,29.073648887561077
P0DPB6,26.675841763364073,26.25879007120842,26.109387294135527,26.499940489040764,26.889327632841606,26.41863785564422
P0DPI2,28.930495292658247,28.963648654080444,28.676092183537396,29.181505778535406,29.111068645399413,28.985241200619292
P2RX4,25.33220489645089,24.993630123710624,25.751170696562664,25.842859345043138,25.034102681467328,25.24195921816911
P4HA1,28.001233055532836,27.95092401289727,27.850714932635523,27.935859582544104,27.775038339728578,27.90263517166722
P4HA2,30.35850947567603,30.248468577892414,30.289014419344326,30.298925238333556,29.983964970841242,30.452419245150278
P4HA3,25.875408045557354,25.676801289069598,25.83109039539909,26.101772307938763,25.98298486976452,26.613388435976464
P4HB,31.989200791824267,32.00957423526545,32.068035874492885,32.27789066,32.17158529892163,32.133056955774315
P4HTM,25.619865767667672,25.030916401643758,25.014641726233855,23.41702900601089,24.503893381083362,24.73999876889248
PA2G4,29.634805950211213,29.74509013093672,29.919190701143574,29.74340002962896,29.940908688817437,29.731862329454227
PABPC1,31.329567290071058,31.42698378393086,31.56938901946647,31.302707022541853,31.40383505178594,31.232893258368776
PABPC4,28.306914536950735,28.338113112465305,28.39239921780471,28.267680713720598,28.215970497877123,28.26268444768173
PABPN1,28.697075091613744,29.311427008499123,29.04579291799353,28.80635508906674,28.934182166822602,28.89442484885554
PACS1,25.948881761934967,26.094165263464646,26.431603931238055,26.27205295462139,26.127147323418452,26.212662653880475
PACSIN2,27.24100402,27.367841461521937,27.32626113102313,27.334142172837176,27.393188792563862,27.340026774639266
PACSIN3,25.695193451557426,25.96826997794953,25.685290203101065,25.624003974787687,25.836058189757157,25.388125647616107
PAF1,25.130237046766446,25.622757976334793,25.723943356354653,25.567160235417845,25.968496143947036,25.262415384506845
PAFAH1B1,27.706385600139285,27.48465696839078,27.777187464205536,27.71530119745387,27.598820583164485,27.34421576372398
PAFAH1B2,28.048623859157843,28.189593645965797,28.154475954419926,28.00094464583109,27.75599699786843,27.63446780567508
PAFAH1B3,28.871710498577055,28.91552554987627,28.66618138015336,28.58327787548748,28.923319818409208,28.653755326201036
PAFAH2,23.775049788492584,25.028821105372693,24.41917654222176,23.85607284101484,24.606036711715927,23.895399124526897
PAICS,28.04934610950629,28.201176368270044,28.347187797526086,28.09431379075319,28.102170074778833,27.99892953418137
PAIP1,27.343649787483276,27.56847314817967,27.49620529087164,27.064924778792946,27.319626351720018,27.080853248941562
PAK1,27.05788932344228,27.117876649249965,26.963321518314796,27.00568681219547,27.16994429,26.866543357224895
PAK1IP1,26.847774826343905,26.441865250558635,26.43198856444386,26.124622930685646,26.10877133585544,26.765187340752163
PAK2,29.161620450537296,29.25757828787971,29.31335780294905,29.794819669088884,29.702033006220912,29.391415645058977
PAK4,27.398266212208274,27.51319014921014,27.86265289931216,27.56984085063672,27.51758574781037,27.052118701548384
PALLD,27.028496851757502,27.16995327663319,27.005173372003405,27.639800394444837,27.818841864892622,27.382497804169585
PAM16,24.984100290462248,24.696391759598303,24.800287495809968,25.120355978896278,25.063739541246616,25.450866142654395
PANK4,24.57225575323262,24.569525773504196,24.66901222299689,24.47684011974466,24.554955350266354,24.407220233580816
PAPD5,25.302817572552733,25.479879321075924,25.478036603135806,25.381447887615533,25.202222056840544,25.46037167741104
PAPOLA,25.480210886567654,25.541875382285923,25.58061942293286,25.262719040195226,24.990523791505463,24.935409086874685
PAPPA,25.62754706,25.38068105188823,25.119969407977212,25.190947835065288,25.16489295438177,25.421998969065946
PAPSS1,25.375392781477753,24.887735967005693,25.060098963518378,24.961415082156908,25.136258134097826,24.82228913778235
PAPSS2,27.60895918121057,27.510865096263895,27.613602952278242,27.37211336164588,27.497481358562002,27.255419515423295
PARD3,25.36938981678454,25.38356985697646,25.48633189033134,25.520931250155776,25.909847711308398,25.49733714793651
PARD6B,26.537177829783644,26.33484344165061,26.71243201120912,26.961770086936376,27.05771922080648,26.83291958274244
PARG,24.040752003664146,24.25050642605398,24.14938786702249,24.403404835274287,24.070023642373716,23.972557656027114
PARK7,29.695291898794892,29.452874216487906,29.40050847722026,29.619834393901503,29.91817294728078,29.355205211188782
PARN,26.567477101749237,26.194181808651887,26.105434070257314,26.09179199436323,26.186192472730433,26.44069933198103
PARP1,29.266302464957736,29.164547911454665,29.305791794068902,29.390153764674753,29.358333899487942,29.377276839316952
PARP14,25.574933461119052,25.165745028309708,25.089166509757483,25.66265002620016,25.62895593171013,25.518744640661776
PARP16,24.325001481521237,24.86150951658011,24.873620054224162,24.731539874418896,24.078086629657385,24.71986022202128
PARP4,26.956705171981096,27.388823793636686,27.615015144091167,27.33499882926095,27.328792390364747,27.227234100469293
