"ProteinID","logFC","AveExpr","t","P.Value","adj.P.Val","B","significant","direction"
"ELP5",-1.33460131700633,25.1779790285475,-1.32160464310082,0.236818144984973,0.502375014682242,-5.89193627445779,FALSE,"NS"
"AREL1",0.203779490604418,23.4189806953402,1.3209409800684,0.237025276723354,0.502618918837158,-5.89271224923273,FALSE,"NS"
"PDCD5",0.212147522687399,26.6583318391147,1.32034642639345,0.237210978010103,0.502817207177265,-5.89340724588053,FALSE,"NS"
"VAT1",0.133022014040296,29.0004608581128,1.31943695292908,0.237495294507376,0.503096983774742,-5.89447004700836,FALSE,"NS"
"ISG20L2",0.222117382480054,24.3483847902432,1.31912663149732,0.237592376463078,0.503096983774742,-5.89483259747052,FALSE,"NS"
"RMND1",0.615204695360323,24.1864172152851,1.31903932069757,0.237619697507102,0.503096983774742,-5.89493459515492,FALSE,"NS"
"WDR83",2.15492394359501,24.1683894296761,1.31762949481909,0.23806124862596,0.503836263098948,-5.89658108239483,FALSE,"NS"
"OGFR",1.59156131299847,26.4538979113026,1.31717238445045,0.238204572297576,0.503867104297786,-5.89711472725374,FALSE,"NS"
"GORASP2",0.407956714820308,27.3061583918024,1.31699378898185,0.238260590756141,0.503867104297786,-5.89732319870439,FALSE,"NS"
"AQR",0.142597600066292,26.9256009704326,1.31660152505353,0.238383670399551,0.503931991612075,-5.8977810295116,FALSE,"NS"
"LYPLAL1",0.231099910523234,26.0179692832676,1.31381221570375,0.239260518536893,0.505589642812946,-5.90103449967252,FALSE,"NS"
"NPTN",-0.246523680827675,28.7972978072914,-1.31182920347164,0.239885664745981,0.506714335989381,-5.90334528424663,FALSE,"NS"
"S100A6",-0.139699034511267,32.5308883367633,-1.31142993786252,0.240011711274399,0.506784310217023,-5.90381032136025,FALSE,"NS"
"BEND3",0.191161330017263,24.8630607963961,1.31083536627842,0.240199525599246,0.506984602406458,-5.90450269860673,FALSE,"NS"
"CDC27",-0.161280771968549,26.7497232035261,-1.30969184414947,0.240561115254301,0.507551382049114,-5.90583386007194,FALSE,"NS"
"FAH",0.163947873129406,27.5687326357747,1.30854198621532,0.240925202083015,0.50812299000803,-5.90717177595353,FALSE,"NS"
"TMUB1",-0.690864905658767,24.454754304158,-1.30780873030145,0.241157636300476,0.508416601616852,-5.90802462939325,FALSE,"NS"
"CEP290",-0.626021304913699,21.9760692091127,-1.30745915334026,0.241268519397785,0.508453827200743,-5.90843113465513,FALSE,"NS"
"RPL24",-0.161624298398696,31.2853358863035,-1.30625248151996,0.241651618615001,0.509064475830906,-5.90983386811728,FALSE,"NS"
"ZNF24",0.174685203258129,28.4657879287326,1.30554791948354,0.241875558680286,0.509339496927522,-5.91065258975387,FALSE,"NS"
"SON",0.154669061491795,27.2185977945575,1.30388304504452,0.242405468404323,0.510258365371354,-5.91258628758411,FALSE,"NS"
"GFPT2",0.118846605231823,27.6670936633195,1.30247697778936,0.242853814915223,0.510946200814419,-5.91421836418361,FALSE,"NS"
"PI4KA",0.129628569176315,26.3986519238878,1.30227086400973,0.242919600057167,0.510946200814419,-5.91445752940807,FALSE,"NS"
"TMX2",0.156520902290787,27.2049226777199,1.30176214876406,0.243082034706708,0.511090754545253,-5.91504773331492,FALSE,"NS"
"CCSMST1",-0.20774536346401,24.7031146807391,-1.30110126813314,0.243293201938258,0.511188481242698,-5.91581429317609,FALSE,"NS"
"PGAM1",0.212032322815492,29.8648952792488,1.30084397817954,0.243375456776313,0.511188481242698,-5.91611266921768,FALSE,"NS"
"EIF2AK2",0.116501561422382,27.1001920770837,1.30063319119148,0.243442863352664,0.511188481242698,-5.91635709280942,FALSE,"NS"
"EPRS",0.126791078632696,28.9127931997806,1.30035046233185,0.243533302188361,0.511188481242698,-5.91668490520957,FALSE,"NS"
"PSMB2",0.181011015044721,30.7902343799117,1.3001509149518,0.243597151219247,0.511188481242698,-5.9169162491693,FALSE,"NS"
"SEMA4C",0.242584215694311,24.5111929659403,1.29915285519846,0.243916725163873,0.511531751776623,-5.91807305789166,FALSE,"NS"
"TTC28",0.269045075018003,23.3468663900395,1.29905427439303,0.243948310665749,0.511531751776623,-5.91818729289517,FALSE,"NS"
"CMSS1",0.157121816075421,25.0444047494181,1.29760011727243,0.244414652098766,0.512247191663767,-5.91987182372528,FALSE,"NS"
"AP2B1",0.154510464918157,29.0600236236092,1.29740481636496,0.244477345049649,0.512247191663767,-5.92009798791608,FALSE,"NS"
"COMMD8",0.172059520761557,28.2093731018661,1.29616658096981,0.244875162810624,0.512883693536538,-5.92153147543212,FALSE,"NS"
"CDH2",0.155327335552943,31.5011310895223,1.29386882930476,0.24561491727968,0.514080736689853,-5.92418959906803,FALSE,"NS"
"CASP8",-0.138146218709007,26.000777963211,-1.29380590569795,0.245635203486204,0.514080736689853,-5.92426235568569,FALSE,"NS"
"DCTD",0.166573061008393,26.0754634130094,1.29347958810097,0.245740430463602,0.51410368536574,-5.92463963603044,FALSE,"NS"
"AP4E1",-0.205857294604751,25.6542412310515,-1.29286323892437,0.245939293486664,0.514322433541512,-5.92535210374905,FALSE,"NS"
"CHCHD4",-0.155590754750033,28.0477746167181,-1.29225192352707,0.246136674709444,0.514537916391455,-5.9260585717463,FALSE,"NS"
"SCAF8",0.116613824479082,26.7221143773674,1.29159111706509,0.246350195085403,0.514786959385359,-5.92682203136206,FALSE,"NS"
"CNNM3",0.201539742232544,25.046165914848,1.29093453075618,0.246562516044199,0.514938884151792,-5.9275804063412,FALSE,"NS"
"PRR12",-0.15311738841217,24.7278217938213,-1.29078241828554,0.246611728163638,0.514938884151792,-5.92775607063762,FALSE,"NS"
"SCO1",-0.191978551702785,30.0499568606101,-1.28970162847857,0.24696164337248,0.514957706142294,-5.9290038786072,FALSE,"NS"
"NCAPD3",-0.110036932427654,25.9800590211645,-1.28945824323246,0.247040502741579,0.514957706142294,-5.92928479700303,FALSE,"NS"
"ZDHHC5",0.164217223250365,27.252099590387,1.28926094384353,0.247104446341855,0.514957706142294,-5.92951250144691,FALSE,"NS"
"RAB4A",0.131088569234635,24.810031796721,1.28921889935088,0.247118074634338,0.514957706142294,-5.92956102281767,FALSE,"NS"
"DSG2",0.13584482391586,29.7737050557782,1.28901247265865,0.247184995490877,0.514957706142294,-5.92979923673982,FALSE,"NS"
"GNG12",-0.60319069911138,27.7770615808793,-1.28900551172848,0.247187252416671,0.514957706142294,-5.92980726920961,FALSE,"NS"
"ALG9",0.281343813907167,25.2133123998987,1.28849194423593,0.24735381603265,0.515047765828283,-5.93039982855724,FALSE,"NS"
"MED10",0.308471336799052,25.3188831968525,1.28828996085304,0.247419352121397,0.515047765828283,-5.93063284396958,FALSE,"NS"
"BAP1",-0.176266992464864,23.6135362155675,-1.28681170678708,0.247899463365325,0.515850314076491,-5.93233760892435,FALSE,"NS"
"GLE1",-0.122697944268062,25.3895798877812,-1.28634125005456,0.248052434156116,0.515861112473947,-5.93287993033704,FALSE,"NS"
"PHAX",-0.171917733643095,26.1577730213493,-1.28621401168889,0.248093820685582,0.515861112473947,-5.9330265865187,FALSE,"NS"
"GYG1",-0.159123920366159,28.6967674940872,-1.28552932903879,0.248316631800157,0.516085710753734,-5.93381562313005,FALSE,"NS"
"SLC35A4",0.13573921461763,27.0092782462186,1.28530065464505,0.248391087408975,0.516085710753734,-5.93407909942722,FALSE,"NS"
"ABHD10",-0.246139993575184,27.7435885916412,-1.28402419968533,0.248807063350739,0.516448825456188,-5.93554934951296,FALSE,"NS"
"COPS7B",0.138655746315898,26.2388812671781,1.28398594220367,0.248819540441989,0.516448825456188,-5.93559340308973,FALSE,"NS"
"RANBP3",-0.15338124433071,26.6370731138563,-1.28353541242402,0.248966515870055,0.516448825456188,-5.93611213539738,FALSE,"NS"
"MFHAS1",0.732856580541515,24.7409982519918,1.2833635566927,0.249022600446854,0.516448825456188,-5.93630998103981,FALSE,"NS"
"NCBP1",0.13199798478982,26.5437709584197,1.28331235357233,0.249039312605386,0.516448825456188,-5.93636892486875,FALSE,"NS"
"PI4K2B",0.234396455880574,23.1593972854737,1.28160416402946,0.249597421946488,0.517409479017918,-5.93833461782541,FALSE,"NS"
"PEF1",-0.363454672818929,25.7612543878555,-1.28067812486147,0.249900449142325,0.51777149409541,-5.93939965698367,FALSE,"NS"
"WDR91",0.258798335739598,24.372017438725,1.28015106379536,0.250073065551773,0.51777149409541,-5.9400056430481,FALSE,"NS"
"RECQL5",0.529356179207134,22.3539479850122,1.27992156673195,0.2501482607822,0.51777149409541,-5.94026946366167,FALSE,"NS"
"DHX34",0.254283779979367,24.2321728607878,1.27991078342843,0.250151794452036,0.51777149409541,-5.94028185907881,FALSE,"NS"
"NUP85",0.16510117973797,27.7115761963913,1.27905539139914,0.250432246841985,0.518047279155676,-5.94126495108485,FALSE,"NS"
"PEX19",0.143165656202058,26.2653289053264,1.27793542078265,0.250799869002661,0.518047279155676,-5.94255157650133,FALSE,"NS"
"CUL5",0.16649782719934,25.5887722085046,1.27740607357497,0.250973790750952,0.518047279155676,-5.94315947728689,FALSE,"NS"
"BNIP1",-0.229446810889272,25.5026703039951,-1.27729360865567,0.251010755949648,0.518047279155676,-5.9432886138995,FALSE,"NS"
"PDLIM1",0.123163721792064,30.7524916849301,1.27725240280343,0.251024300787917,0.518047279155676,-5.94333592650878,FALSE,"NS"
"BTF3L4",-1.03694694756093,24.202836728964,-1.27690931004618,0.251137104628238,0.518047279155676,-5.94372983354641,FALSE,"NS"
"SLC12A7",-0.259880831057348,26.1430808812993,-1.27631232998125,0.251333490580435,0.518047279155676,-5.94441509195094,FALSE,"NS"
"SIRT2",-0.150126346046989,24.040833666684,-1.27619741471778,0.251371309462891,0.518047279155676,-5.9445469801207,FALSE,"NS"
"MRRF",-0.991188136271493,26.7201926310254,-1.2760940059588,0.251405345862717,0.518047279155676,-5.94466565671429,FALSE,"NS"
"TPP1",0.146754341996832,28.9073853682401,1.27600853600046,0.251433480909161,0.518047279155676,-5.94476374194207,FALSE,"NS"
"RSPRY1",-0.3150311281975,24.2165668907676,-1.27597382388325,0.251444908263536,0.518047279155676,-5.94480357649936,FALSE,"NS"
"FURIN",0.580653949793025,23.6420676407665,1.27560925356142,0.251564954087632,0.518047279155676,-5.94522191025704,FALSE,"NS"
"MRPL40",-0.170925904909538,25.8657656320119,-1.27555202182535,0.251583804007611,0.518047279155676,-5.94528757603803,FALSE,"NS"
"AES",-0.634265536651736,24.7370731861737,-1.2754578521215,0.251614822604214,0.518047279155676,-5.94539561968864,FALSE,"NS"
"MBD2",-0.130144041826807,24.718929307176,-1.2750612340347,0.251745502194232,0.518120743006544,-5.9458506231299,FALSE,"NS"
"MRPL17",-0.183750722053389,29.2075362622409,-1.27456362348005,0.251909542770654,0.518262786220726,-5.9464213760031,FALSE,"NS"
"ATP6V1B2",0.110691591661247,26.4586867354447,1.27368560298186,0.252199220190661,0.518663102156811,-5.94742815552037,FALSE,"NS"
"PPIB",-0.14736663443108,32.5604224626535,-1.27276334888155,0.2525038105925,0.518741865324413,-5.94848524441351,FALSE,"NS"
"NDUFAF1",-0.13322774918699,25.8831508256554,-1.2726893425408,0.252528266658751,0.518741865324413,-5.94857005231653,FALSE,"NS"
"TRMT2A",0.306405272761648,23.4945482910657,1.27261958351909,0.252551321090514,0.518741865324413,-5.94864999049935,FALSE,"NS"
"ZCCHC6",0.175606564923346,25.0699881593316,1.27241795426969,0.252617967418709,0.518741865324413,-5.94888102770708,FALSE,"NS"
"EXOSC5",0.131730592727628,26.9151509826833,1.27180498391062,0.252820674171472,0.518962723722697,-5.94958327698026,FALSE,"NS"
"MTX1",0.223973361671863,29.2085212952505,1.26959262298453,0.253553497251994,0.519861337745806,-5.9521163153235,FALSE,"NS"
"AHR",0.833825194166241,24.523749834807,1.26893753953069,0.253770849563913,0.519861337745806,-5.95286588466922,FALSE,"NS"
"MOSPD2",0.174760657513964,27.8217406089697,1.26882897924629,0.253806885140834,0.519861337745806,-5.95299008248849,FALSE,"NS"
"TOM1L1",-0.153980542235857,26.2046192786128,-1.26870021718101,0.253849632410092,0.519861337745806,-5.95313738443494,FALSE,"NS"
"ADD2",0.171665933365414,24.5350004877782,1.26855475394911,0.253897931942572,0.519861337745806,-5.9533037823352,FALSE,"NS"
"ZNF512",-0.244234396700961,25.6136044058627,-1.26845648061083,0.253930567193179,0.519861337745806,-5.95341619293237,FALSE,"NS"
"CLN3",0.181201160644758,25.7011471392631,1.26819268153657,0.254018189752864,0.519861337745806,-5.95371791740876,FALSE,"NS"
"TUBB8",-1.58162607473804,24.3639077324038,-1.2681842602933,0.254020987365708,0.519861337745806,-5.95372754877099,FALSE,"NS"
"ATP13A3",-0.160308888774754,26.4133118063613,-1.26753109289093,0.254238058928767,0.520110417628468,-5.95447446747904,FALSE,"NS"
"RNPS1",0.177899870660742,28.0655911657777,1.26609561282981,0.25471570120716,0.520697983573837,-5.95611523824586,FALSE,"NS"
"BID",-0.223969838754766,27.079222350831,-1.26583520877568,0.254802433562909,0.520697983573837,-5.9564127728003,FALSE,"NS"
"MX1",0.271505183211403,26.2842322827068,1.26553505775144,0.254902436927415,0.520697983573837,-5.95675567967783,FALSE,"NS"
"MTX2",-0.116121753854145,29.052852423349,-1.26516786806096,0.255024823437874,0.520697983573837,-5.95717511340816,FALSE,"NS"
"KAT6A",-0.115460465631177,23.6830155913238,-1.26512350736977,0.255039612653741,0.520697983573837,-5.95722578120323,FALSE,"NS"
"SMYD5",0.203498790296788,25.9200409179654,1.26494810913018,0.255098095362907,0.520697983573837,-5.95742610752031,FALSE,"NS"
"MREG",0.809169819324772,23.8627538500654,1.26435434344425,0.255296161970618,0.520840271632538,-5.95810414640613,FALSE,"NS"
"PCBP2",0.157015165859399,28.5630211554571,1.26416665666036,0.255358798376495,0.520840271632538,-5.95831843483075,FALSE,"NS"
"GATB",-0.549700699755125,25.1325750206024,-1.26285261373902,0.25579771410705,0.52116982322227,-5.95981822761151,FALSE,"NS"
"PPIH",1.24920342704313,25.4293007631393,1.26283331694194,0.255804164596831,0.52116982322227,-5.95984024569779,FALSE,"NS"
"P0DPB6",-0.25462894960619,26.4753208510391,-1.26259706545951,0.255883149914763,0.52116982322227,-5.96010979887075,FALSE,"NS"
"TMEM175",0.747132384518629,24.6695089142343,1.26253889521801,0.255902601134807,0.52116982322227,-5.96017616440847,FALSE,"NS"
"PSMD1",0.126229848998403,28.1552236398026,1.26190115426161,0.256115937821763,0.521409602418774,-5.96090364175654,FALSE,"NS"
"BAIAP2",-0.17443521267084,26.1039986358504,-1.26159441809156,0.256218603203903,0.521423978311227,-5.96125346586234,FALSE,"NS"
"SMOC1",0.297200391017732,24.9134061473973,1.26079567347221,0.256486116436929,0.521773696026487,-5.96216418978041,FALSE,"NS"
"RPL37A",2.38995843703795,28.2871037607706,1.25984207634474,0.256805816876012,0.522229278613634,-5.96325105473455,FALSE,"NS"
"ENPP1",-0.173079075764878,26.0383827933318,-1.2589171670773,0.257116237062561,0.522665656704886,-5.96430478448464,FALSE,"NS"
"IFIT5",-0.242869820458665,25.8732250815148,-1.2578430906901,0.257477138500137,0.523204289634778,-5.96552791506415,FALSE,"NS"
"CEP131",0.528016263442918,23.9692686350785,1.25751999562427,0.257585789797451,0.523230129443313,-5.96589573331568,FALSE,"NS"
"PEX6",0.186058005399563,24.3006173524992,1.25691904258662,0.257787988012495,0.523336213941938,-5.96657973046566,FALSE,"NS"
"GNA13",0.100235674926001,28.1449045677519,1.25679445625003,0.257829924250456,0.523336213941938,-5.96672151017964,FALSE,"NS"
"RABGAP1",0.150564403878473,26.6028180299596,1.25644406206904,0.25794790068054,0.523380896693327,-5.96712021791403,FALSE,"NS"
"MTMR12",0.21631269057858,25.0842317796784,1.25518025643144,0.258373816778069,0.523955753793511,-5.9685577644116,FALSE,"NS"
"ENO3",1.26156427699272,26.854870276278,1.25503338349565,0.258423354914658,0.523955753793511,-5.96872477605975,FALSE,"NS"
"VPS53",0.203220287134343,25.5579088215366,1.25465394457111,0.258551373160866,0.524020508814331,-5.9691561916555,FALSE,"NS"
"DDRGK1",0.238436087232273,28.4781001973738,1.25379363401636,0.258841839865887,0.524414336786237,-5.97013407921225,FALSE,"NS"
"RBM7",-0.976288146853452,24.9765806070482,-1.25329480109188,0.259010393133769,0.524426055256248,-5.97070091434869,FALSE,"NS"
"LRRC47",0.116735307656747,29.4691654012618,1.25298201558211,0.259116131415659,0.524426055256248,-5.97105627502379,FALSE,"NS"
"TDRKH",-0.165821946092716,26.6764707185809,-1.25292299720614,0.259136087076566,0.524426055256248,-5.9711233211711,FALSE,"NS"
"UFL1",-0.119604402763642,26.7718825019333,-1.25217481633259,0.25938918458383,0.524656098382463,-5.97197311701276,FALSE,"NS"
"CLTC",0.124926327811501,31.5385603281466,1.25178540245738,0.259521003537275,0.524656098382463,-5.97241530669597,FALSE,"NS"
"FTO",0.381026612633573,23.9216429989519,1.25163659483986,0.259571391464935,0.524656098382463,-5.9725842612406,FALSE,"NS"
"SPNS1",0.369594287688781,27.5045560265943,1.251185169548,0.259724302083388,0.524656098382463,-5.9730967354976,FALSE,"NS"
"TMEM87A",-0.285544422360825,26.0033537367934,-1.25012103867321,0.260085068853655,0.524656098382463,-5.97430436367222,FALSE,"NS"
"RANBP2",0.118036348650705,28.4500717239348,1.25010033816413,0.260092091231795,0.524656098382463,-5.97432784989609,FALSE,"NS"
"EPHX1",0.147302828767646,31.9851592479399,1.24988060457565,0.260166643325885,0.524656098382463,-5.97457714003703,FALSE,"NS"
"SLC12A2",0.114675868487826,28.292353341245,1.24984154659243,0.260179897052811,0.524656098382463,-5.97462144916002,FALSE,"NS"
"GALC",0.167952821132019,25.2712447124473,1.24964793814601,0.26024560392059,0.524656098382463,-5.97484107572765,FALSE,"NS"
"RBM28",0.122402173454525,28.6772607544127,1.24949007896377,0.260299189054017,0.524656098382463,-5.97502013467425,FALSE,"NS"
"ARPC2",0.152934243809366,28.7022799610515,1.24945113995196,0.260312408360324,0.524656098382463,-5.97506430105756,FALSE,"NS"
"SPIRE1",0.252386419191833,24.2838837356893,1.24918104728583,0.260404117770687,0.524656098382463,-5.97537063099608,FALSE,"NS"
"EIF3G",-0.309210073780172,30.3034426173312,-1.2484877153347,0.26063966798011,0.524758354272769,-5.97615681368085,FALSE,"NS"
"PPP1CA",0.129569071337894,29.4896815368902,1.24840805601498,0.260666743220666,0.524758354272769,-5.97624712518373,FALSE,"NS"
"ZNF48",0.553046070904568,23.8029736692206,1.24818221696348,0.260743516699524,0.524758354272769,-5.9765031461601,FALSE,"NS"
"LCHN",0.423726303396727,23.2278636458929,1.24781324048885,0.260868992417354,0.524798940034595,-5.9769213777315,FALSE,"NS"
"ANO10",0.288815151820899,26.1105960184231,1.24753879585583,0.260962355831238,0.524798940034595,-5.97723241304822,FALSE,"NS"
"RBM22",-1.03240201169171,25.1814095389015,-1.24670052046088,0.261247711846868,0.524798940034595,-5.97818221341807,FALSE,"NS"
"PRKD2",0.182535646270821,26.4516051420953,1.24638646193041,0.26135469097542,0.524798940034595,-5.97853796174799,FALSE,"NS"
"ZBED9",1.35675696094575,24.7656676699658,1.24618529186721,0.261423236740537,0.524798940034595,-5.97876580958602,FALSE,"NS"
"ME2",-0.189697084998869,27.6517901050339,-1.24615580068462,0.261433286765203,0.524798940034595,-5.97879920993738,FALSE,"NS"
"HNRNPA2B1",-0.115087600219553,33.8285625396707,-1.24614419337775,0.261437242404473,0.524798940034595,-5.97881235571454,FALSE,"NS"
"NTMT1",0.406947260792737,26.0895036477837,1.24537506493177,0.261699470518317,0.5249817599437,-5.97968327268416,FALSE,"NS"
"MYH10",0.128598588025543,29.6374484820174,1.24466861346704,0.26194053401442,0.5249817599437,-5.98048294985163,FALSE,"NS"
"PRKRA",0.168766817968937,25.7540445058135,1.24413003613114,0.26212444523421,0.5249817599437,-5.98109242712478,FALSE,"NS"
"USP3",0.227194250435794,25.8916759155788,1.24406276370932,0.262147425155185,0.5249817599437,-5.9811685449972,FALSE,"NS"
"THUMPD3",0.211621513759994,25.5279043316353,1.24398729752174,0.26217320614144,0.5249817599437,-5.98125393123519,FALSE,"NS"
"MYO6",0.0991684865960991,26.9452398426579,1.2439033800515,0.262201876907943,0.5249817599437,-5.98134887623438,FALSE,"NS"
"ARL8A",0.149786103385608,25.715419125544,1.24389689221513,0.262204093620519,0.5249817599437,-5.98135621648116,FALSE,"NS"
"VPS13A",-0.164071753904068,26.0233240659891,-1.24362101810284,0.262298367408614,0.5249817599437,-5.98166831650291,FALSE,"NS"
"CACYBP",-0.364527748249451,27.3021412821993,-1.24327479115773,0.2624167250244,0.525025978827248,-5.98205995210977,FALSE,"NS"
"CD44",0.116223645277515,32.4502565759623,1.24180396132497,0.262920053361705,0.525840106723411,-5.98372299619254,FALSE,"NS"
"RPN1",-0.126189980707288,30.8017078821609,-1.24136064412575,0.26307192655087,0.525950985120398,-5.98422402886931,FALSE,"NS"
"PAICS",0.134098958529673,28.1321872791693,1.24015366413827,0.263485810155861,0.526548461424347,-5.98558763064393,FALSE,"NS"
"NMRAL1",0.222165629624897,25.8524908113666,1.23992623627536,0.263563861329018,0.526548461424347,-5.98584448590231,FALSE,"NS"
"KIAA1598",-0.144673569566518,26.4790582370352,-1.23953340515201,0.263698725399385,0.526623659440123,-5.98628808321952,FALSE,"NS"
"ARF5",1.70011862822875,27.3218951876028,1.23883840118557,0.263937478360115,0.526623659440123,-5.98707270776327,FALSE,"NS"
"CYB5A",-0.207732508432393,28.2798644474957,-1.23856922840322,0.264029997769099,0.526623659440123,-5.98737652301911,FALSE,"NS"
"PPP1R21",0.130222268960935,26.2162621988999,1.23853795453629,0.264040748998678,0.526623659440123,-5.98741181938823,FALSE,"NS"
"CD70",0.219335978897455,25.4607422508843,1.23841131599569,0.264084288333102,0.526623659440123,-5.98755474122263,FALSE,"NS"
"ITPA",0.110534953617023,29.6920968125566,1.23739564996367,0.264433711215436,0.526772483716262,-5.98870070134291,FALSE,"NS"
"GRPEL1",-0.108668698192965,26.8533171789555,-1.23729557758129,0.264468161471869,0.526772483716262,-5.98881358245277,FALSE,"NS"
"DHPS",0.422549994707051,23.4329694672657,1.2369811040552,0.264576445777446,0.526772483716262,-5.98916827302523,FALSE,"NS"
"RPA2",0.141561895734462,28.4665032261457,1.23681627206649,0.264633218828853,0.526772483716262,-5.9893541643318,FALSE,"NS"
"ATP6V0D1",0.186060650532252,27.0232508572213,1.23679123918568,0.264641841837653,0.526772483716262,-5.98938239423597,FALSE,"NS"
"GALK2",-1.29882713917495,26.0655985031548,-1.23633834255215,0.264797892654502,0.526847783191557,-5.98989307535077,FALSE,"NS"
"PABPC1",0.128834920257276,31.3775625710275,1.23612083011671,0.264872867897186,0.526847783191557,-5.99013830197637,FALSE,"NS"
"DKC1",-0.160039451346314,29.0784806048375,-1.23573757134107,0.265005020397248,0.526918476575498,-5.99057033346916,FALSE,"NS"
"ILVBL",0.106554587540277,27.376843411987,1.23504096387983,0.265245368138011,0.527204168303466,-5.99135539386709,FALSE,"NS"
"NNMT",-0.305810555557521,29.2766303465836,-1.23437567532445,0.265475089128963,0.527435014309561,-5.99210492247006,FALSE,"NS"
"TNFRSF1A",-0.247710742342633,26.5168405066494,-1.2338322113833,0.265662874557433,0.527435014309561,-5.9927170294709,FALSE,"NS"
"MRPL16",-0.180195898136812,27.2965975957262,-1.23382994457169,0.265663658063267,0.527435014309561,-5.99271958227286,FALSE,"NS"
"IL13RA1",-0.785459890262103,24.4306799803498,-1.23358499476393,0.265748335042661,0.527435014309561,-5.99299542015655,FALSE,"NS"
"P0DP25",-0.438026418039637,29.3328090070606,-1.23301451877569,0.265945635584983,0.527634593117678,-5.9936377114701,FALSE,"NS"
"RC3H1",0.683056719630194,24.5510801973468,1.23177693120678,0.266374101294345,0.527752867703673,-5.99503050996997,FALSE,"NS"
"SPAG1",-0.146820961708325,24.9090677336536,-1.23167938468773,0.26640789870845,0.527752867703673,-5.9951402561293,FALSE,"NS"
"TRMT112",-0.146391980668724,27.7019919628349,-1.23154214208035,0.266455456201952,0.527752867703673,-5.99529465452752,FALSE,"NS"
"C14orf1",0.151154252449924,26.7501344334968,1.23152497719658,0.266461404725739,0.527752867703673,-5.99531396438608,FALSE,"NS"
"TTC21B",-0.346857292073615,23.369268794772,-1.23144514630381,0.266489071810765,0.527752867703673,-5.99540376915673,FALSE,"NS"
"ATP5L",1.59495415779619,27.4996769268978,1.2306091762237,0.266778946648697,0.528135163347367,-5.99634398278923,FALSE,"NS"
"APRT",0.231091311307921,28.234076765535,1.23002588215168,0.266981369525063,0.528184775544121,-5.99699979532542,FALSE,"NS"
"LSG1",-0.204105396298907,25.293526533756,-1.22997885746483,0.266997694568233,0.528184775544121,-5.99705265861763,FALSE,"NS"
"TFAP2D",0.126889608153832,25.2914486928687,1.22956660075642,0.267140850750321,0.528276359678119,-5.99751605161797,FALSE,"NS"
"NCSTN",0.183298885698264,29.341221395071,1.22899505891196,0.267339430266659,0.528477438446668,-5.99815833987654,FALSE,"NS"
"CXorf38",-0.99195383392512,25.4785027776776,-1.22812645763232,0.267641469961544,0.528551284972837,-5.99913412947059,FALSE,"NS"
"UGGT2",0.154836312048158,25.0884673677656,1.22790736419196,0.267717702885183,0.528551284972837,-5.99938019712811,FALSE,"NS"
"BBC3",1.19751646043689,24.1359980374776,1.22789096914811,0.267723408259647,0.528551284972837,-5.99939860967184,FALSE,"NS"
"KDELC2",0.14678242444354,24.9661514659646,1.22777309797671,0.267764429845975,0.528551284972837,-5.99953098137284,FALSE,"NS"
"NDUFB11",-0.24593093535454,26.8109039807598,-1.22724809405636,0.267947209028677,0.528720722880754,-6.00012048254519,FALSE,"NS"
"CHTF18",0.486104819436807,23.8996979746403,1.22662236096038,0.268165199971484,0.528900301564256,-6.00082289799735,FALSE,"NS"
"USP16",0.381625776191761,23.8448789002127,1.2262175529048,0.268306308659881,0.528900301564256,-6.00127720457497,FALSE,"NS"
"FARP1",0.157839472230325,25.7881819654933,1.22600301631338,0.268381118612395,0.528900301564256,-6.00151793893026,FALSE,"NS"
"FKBP9",-0.145307168735155,27.1416538359545,-1.22587400113816,0.268426115645372,0.528900301564256,-6.00166269688254,FALSE,"NS"
"POLR1C",0.131069652197063,25.1097509318151,1.22550128178546,0.268556147353143,0.52896541266307,-6.00208084712265,FALSE,"NS"
"ETV6",-0.208034482978732,25.6700288700801,-1.22421892917069,0.269003947808283,0.529656148500496,-6.00351894588472,FALSE,"NS"
"DERL1",-0.203149917171682,26.013340837058,-1.22313772847625,0.269382014322633,0.530084879079498,-6.00473078676612,FALSE,"NS"
"YTHDC1",-0.137474664006053,25.7654640939592,-1.22304038039589,0.269416077155917,0.530084879079498,-6.00483986694544,FALSE,"NS"
"TXNDC9",0.215473892000748,25.9618645258788,1.22206376007533,0.26975801305907,0.530566247105723,-6.00593390887286,FALSE,"NS"
"C12orf10",0.124071897187711,28.2298323153061,1.22054814585129,0.27028941559733,0.531153877842776,-6.00763074797164,FALSE,"NS"
"SLC4A1AP",-0.173232807417417,26.092285831801,-1.22040464108185,0.270339778543059,0.531153877842776,-6.0077913486881,FALSE,"NS"
"SPPL2B",0.405820054808153,23.6910394920641,1.22025617406895,0.270391891638604,0.531153877842776,-6.00795749129395,FALSE,"NS"
"CHD1L",0.254002204220551,24.4129338272342,1.2201010910322,0.270446336408029,0.531153877842776,-6.00813102508151,FALSE,"NS"
"UBP1",-0.149099199853676,27.3472112101455,-1.21860347447777,0.270972596684458,0.531694271755465,-6.00980616005752,FALSE,"NS"
"RPS19BP1",0.830847141913242,25.4976470008562,1.21857657397921,0.270982057673177,0.531694271755465,-6.00983623826739,FALSE,"NS"
"SCP2",-0.111478775252532,29.8561647958825,-1.21822523355948,0.271105651746559,0.531694271755465,-6.01022904656255,FALSE,"NS"
